,Brand-Variant-Pack Level,,,,,,,,,,,,,,Brand Level,,,,,,,,,,,
,Key,Channel,Brand,Variant,PPG,RSV,Vol,CSF,MCV,RSV_Total,Volume_Total,,Category MCV,,Key,Channel,Brand,RSV,Vol,CSF,MCV,RSV_Total,Volume_Total,,Unique Brands,Fill Sorting Order
,=C24&D24&E24&F24,WALMART,hellmanns best foods,mayo,jar 48oz,37853476.6745,14408645.5459,2.36190155257614,6.2050374577607,125002195.1835,51895087.772,,,,=Q24&R24,WALMART,,,,,,,,,,
,=C25&D25&E25&F25,WALMART,kraft,mayo,squeezy 12oz,12629476.9006,2382548.27228,1.86543717802025,9.88836030036939,47999927.3867,10816788.44,,,,=Q25&R25,WALMART,,,,,,,,,,
,=C26&D26&E26&F26,WALMART,kraft,mayo,other,6479258.1821,2889708.8893,3.90620043036102,8.75841895114566,23389113.3927,14681549.11432,,,,=Q26&R26,WALMART,,,,,,,,,,
,=C27&D27&E27&F27,WALMART,kraft,mayo,jar 15oz,7366098.8638,1736995.23216,1.85363059577475,7.86071600695311,22616575.82703,6055584.97389,,,,=Q27&R27,WALMART,,,,,,,,,,
,=C28&D28&E28&F28,WALMART,kraft,mayo,squeezy 18 to 22oz,21146604.3295,6003793.6718,2.12191052360176,7.47380818164522,81483000.1238,27998245.1634,,,,=Q28&R28,WALMART,,,,,,,,,,
,=C29&D29&E29&F29,WALMART,kraft,mayo,jar 30oz,49239384.4213,20010244.4033,1.99296830412727,4.90411463691095,176812567.9718,83102237.9605,,,,=Q29&R29,WALMART,,,,,,,,,,
,=C30&D30&E30&F30,WALMART,kraft,mayo,jar 48oz,11178993.1776,4295668.10143,1.72476865296184,4.48851646568788,36505816.2246,17351633.9493,,,,=Q30&R30,WALMART,,,,,,,,,,
,=C31&D31&E31&F31,WALMART,private label,mayo,other,10.97,8,5.37486320652055,7.37028117194131,193957.37385951,186297.70621932,,,,=Q31&R31,WALMART,,,,,,,,,,
,=C32&D32&E32&F32,WALMART,private label,mayo,jar 15oz,15078935.8724,6670959.5478,2.92642945907246,6.61485680317288,37081492.4974,16491848.04907,,,,=Q32&R32,WALMART,,,,,,,,,,
,=C33&D33&E33&F33,WALMART,private label,mayo,squeezy 18 to 22oz,17224180.5482,5822157.27582,2.12591380397722,6.28927070412353,49199672.25481,19645169.16484,,,,=Q33&R33,WALMART,,,,,,,,,,
,=C34&D34&E34&F34,WALMART,private label,mayo,jar 30oz,59146387.0924,32728196.5795,2.28356200377199,4.12685257180334,167084731.3276,104962624.3017,,,,=Q34&R34,WALMART,,,,,,,,,,
,=C35&D35&E35&F35,WALMART,private label,mayo,jar 48oz,16698636.1765,10116335.8686,2.28824962936288,3.77712331204259,40864014.33775,26855528.02012,,,,=Q35&R35,WALMART,,,,,,,,,,
,=C36&D36&E36&F36,WALMART,restofcategory,restofcategory,squeezy 12oz,65.78,21.125,3.22325668735857,10.0367254387904,447.226822025,144.6331494,,,,=Q36&R36,WALMART,,,,,,,,,,
,=C37&D37&E37&F37,WALMART,restofcategory,restofcategory,jar 8oz,13304.33,2526.875,1.89373489316824,9.97076386889932,79060.9562613,18050.19320592,,,,=Q37&R37,WALMART,,,,,,,,,,
,=C38&D38&E38&F38,WALMART,restofcategory,restofcategory,other,31147476.76243,7416151.17592,2.11665063247872,8.88983042894012,79572893.199141,22114098.06573,,,,=Q38&R38,WALMART,,,,,,,,,,
,=C39&D39&E39&F39,WALMART,restofcategory,restofcategory,jar 15oz,7208470.36715,1919205.667058,2.12426291696242,7.97865833338877,26869254.3904459,8242633.7606371,,,,=Q39&R39,WALMART,,,,,,,,,,
,=C40&D40&E40&F40,WALMART,restofcategory,restofcategory,squeezy 18 to 22oz,9940704.92143,1948129.89992,1.48665583024979,7.58594533600844,37585319.50425,9064075.7797,,,,=Q40&R40,WALMART,,,,,,,,,,
,=C41&D41&E41&F41,WALMART,restofcategory,restofcategory,jar 30oz,19234050.04419,9418377.63934,2.43743887439733,4.97769606242904,71603266.61843,39650895.68139,,,,=Q41&R41,WALMART,,,,,,,,,,
,=C42&D42&E42&F42,WALMART,miracle whip,whipped dressing,squeezy 12oz,12380955.8829,1964968.09108,1.87726946596299,11.8283805950398,45020698.8916,7812960.56931,,,,=Q42&R42,WALMART,,,,,,,,,,
,=C43&D43&E43&F43,WALMART,miracle whip,whipped dressing,other,1725567.60834,758378.983361,4.60448468214766,10.476753437179,7048276.68538,3862152.892891,,,,=Q43&R43,WALMART,,,,,,,,,,
,=C44&D44&E44&F44,WALMART,miracle whip,whipped dressing,jar 15oz,16154985.856,3207872.09398,1.86712578029879,9.40292807456552,54644030.18,11741924.71383,,,,=Q44&R44,WALMART,,,,,,,,,,
,=C45&D45&E45&F45,WALMART,miracle whip,whipped dressing,squeezy 18 to 22oz,14618360.4882,3278642.65262,2.00511078124885,8.94011190748373,53627957.28259,13114124.56774,,,,=Q45&R45,WALMART,,,,,,,,,,
,=C46&D46&E46&F46,WALMART,miracle whip,whipped dressing,jar 30oz,64550789.3022,22843418.919,2.07597045578151,5.86626423846236,229180695.6562,88741126.1196,,,,=Q46&R46,WALMART,,,,,,,,,,
,=C47&D47&E47&F47,WALMART,miracle whip,whipped dressing,jar 48oz,10361030.5127,3645719.14366,1.88922675132159,5.36912890009435,39005730.7668,15536523.32028,,,,=Q47&R47,WALMART,,,,,,,,,,
,=C48&D48&E48&F48,,,,,,,,,,,,,,=Q48&R48,WALMART,,,,,,,,,,
,=C49&D49&E49&F49,,,,,,,,,,,,,,=Q49&R49,WALMART,,,,,,,,,,
,=C50&D50&E50&F50,,,,,,,,,,,,,,=Q50&R50,WALMART,,,,,,,,,,
,=C51&D51&E51&F51,,,,,,,,,,,,,,=Q51&R51,WALMART,,,,,,,,,,
,=C52&D52&E52&F52,,,,,,,,,,,,,,=Q52&R52,WALMART,,,,,,,,,,
,=C53&D53&E53&F53,,,,,,,,,,,,,,=Q53&R53,WALMART,,,,,,,,,,
,=C54&D54&E54&F54,,,,,,,,,,,,,,=Q54&R54,WALMART,,,,,,,,,,
,=C55&D55&E55&F55,,,,,,,,,,,,,,=Q55&R55,WALMART,,,,,,,,,,
,=C56&D56&E56&F56,,,,,,,,,,,,,,=Q56&R56,WALMART,,,,,,,,,,
,=C57&D57&E57&F57,,,,,,,,,,,,,,=Q57&R57,WALMART,,,,,,,,,,
,=C58&D58&E58&F58,,,,,,,,,,,,,,=Q58&R58,WALMART,,,,,,,,,,
,=C59&D59&E59&F59,,,,,,,,,,,,,,=Q59&R59,WALMART,,,,,,,,,,
,=C60&D60&E60&F60,,,,,,,,,,,,,,=Q60&R60,WALMART,,,,,,,,,,
,=C61&D61&E61&F61,,,,,,,,,,,,,,=Q61&R61,WALMART,,,,,,,,,,
,=C62&D62&E62&F62,,,,,,,,,,,,,,=Q62&R62,WALMART,,,,,,,,,,
,=C63&D63&E63&F63,,,,,,,,,,,,,,=Q63&R63,WALMART,,,,,,,,,,
,=C64&D64&E64&F64,,,,,,,,,,,,,,=Q64&R64,WALMART,,,,,,,,,,
,=C65&D65&E65&F65,,,,,,,,,,,,,,=Q65&R65,WALMART,,,,,,,,,,
,=C66&D66&E66&F66,,,,,,,,,,,,,,=Q66&R66,WALMART,,,,,,,,,,
,=C67&D67&E67&F67,,,,,,,,,,,,,,=Q67&R67,WALMART,,,,,,,,,,
,=C68&D68&E68&F68,,,,,,,,,,,,,,=Q68&R68,WALMART,,,,,,,,,,
,=C69&D69&E69&F69,,,,,,,,,,,,,,=Q69&R69,WALMART,,,,,,,,,,
,=C70&D70&E70&F70,,,,,,,,,,,,,,=Q70&R70,WALMART,,,,,,,,,,
,=C71&D71&E71&F71,,,,,,,,,,,,,,=Q71&R71,WALMART,,,,,,,,,,
,=C72&D72&E72&F72,,,,,,,,,,,,,,=Q72&R72,WALMART,,,,,,,,,,
,=C73&D73&E73&F73,,,,,,,,,,,,,,=Q73&R73,WALMART,,,,,,,,,,
,=C74&D74&E74&F74,,,,,,,,,,,,,,=Q74&R74,WALMART,,,,,,,,,,
,=C75&D75&E75&F75,,,,,,,,,,,,,,=Q75&R75,WALMART,,,,,,,,,,
,=C76&D76&E76&F76,,,,,,,,,,,,,,=Q76&R76,WALMART,,,,,,,,,,
,=C77&D77&E77&F77,,,,,,,,,,,,,,=Q77&R77,WALMART,,,,,,,,,,
,=C78&D78&E78&F78,,,,,,,,,,,,,,=Q78&R78,WALMART,,,,,,,,,,
,=C79&D79&E79&F79,,,,,,,,,,,,,,=Q79&R79,WALMART,,,,,,,,,,
,=C80&D80&E80&F80,,,,,,,,,,,,,,=Q80&R80,WALMART,,,,,,,,,,
,=C81&D81&E81&F81,,,,,,,,,,,,,,=Q81&R81,WALMART,,,,,,,,,,
,=C82&D82&E82&F82,,,,,,,,,,,,,,=Q82&R82,WALMART,,,,,,,,,,
,=C83&D83&E83&F83,,,,,,,,,,,,,,=Q83&R83,WALMART,,,,,,,,,,
,=C84&D84&E84&F84,,,,,,,,,,,,,,=Q84&R84,WALMART,,,,,,,,,,
,=C85&D85&E85&F85,,,,,,,,,,,,,,=Q85&R85,WALMART,,,,,,,,,,
,=C86&D86&E86&F86,,,,,,,,,,,,,,=Q86&R86,WALMART,,,,,,,,,,
,=C87&D87&E87&F87,,,,,,,,,,,,,,=Q87&R87,WALMART,,,,,,,,,,
,=C88&D88&E88&F88,,,,,,,,,,,,,,=Q88&R88,WALMART,,,,,,,,,,
,=C89&D89&E89&F89,,,,,,,,,,,,,,=Q89&R89,WALMART,,,,,,,,,,
,=C90&D90&E90&F90,,,,,,,,,,,,,,=Q90&R90,WALMART,,,,,,,,,,
,=C91&D91&E91&F91,,,,,,,,,,,,,,=Q91&R91,WALMART,,,,,,,,,,
,=C92&D92&E92&F92,,,,,,,,,,,,,,=Q92&R92,WALMART,,,,,,,,,,
,=C93&D93&E93&F93,,,,,,,,,,,,,,=Q93&R93,WALMART,,,,,,,,,,
,=C94&D94&E94&F94,,,,,,,,,,,,,,=Q94&R94,WALMART,,,,,,,,,,
,=C95&D95&E95&F95,,,,,,,,,,,,,,=Q95&R95,WALMART,,,,,,,,,,
,=C96&D96&E96&F96,,,,,,,,,,,,,,=Q96&R96,WALMART,,,,,,,,,,
,=C97&D97&E97&F97,,,,,,,,,,,,,,=Q97&R97,WALMART,,,,,,,,,,
,=C98&D98&E98&F98,,,,,,,,,,,,,,=Q98&R98,WALMART,,,,,,,,,,
,=C99&D99&E99&F99,,,,,,,,,,,,,,=Q99&R99,WALMART,,,,,,,,,,
,=C100&D100&E100&F100,,,,,,,,,,,,,,=Q100&R100,WALMART,,,,,,,,,,
,=C101&D101&E101&F101,,,,,,,,,,,,,,=Q101&R101,WALMART,,,,,,,,,,
,=C102&D102&E102&F102,,,,,,,,,,,,,,=Q102&R102,WALMART,,,,,,,,,,
,=C103&D103&E103&F103,,,,,,,,,,,,,,=Q103&R103,WALMART,,,,,,,,,,
,=C104&D104&E104&F104,,,,,,,,,,,,,,=Q104&R104,WALMART,,,,,,,,,,
,=C105&D105&E105&F105,,,,,,,,,,,,,,=Q105&R105,WALMART,,,,,,,,,,
,=C106&D106&E106&F106,,,,,,,,,,,,,,=Q106&R106,WALMART,,,,,,,,,,
,=C107&D107&E107&F107,,,,,,,,,,,,,,=Q107&R107,WALMART,,,,,,,,,,
,=C108&D108&E108&F108,,,,,,,,,,,,,,=Q108&R108,WALMART,,,,,,,,,,
,=C109&D109&E109&F109,,,,,,,,,,,,,,=Q109&R109,WALMART,,,,,,,,,,
,=C110&D110&E110&F110,,,,,,,,,,,,,,=Q110&R110,WALMART,,,,,,,,,,
,=C111&D111&E111&F111,,,,,,,,,,,,,,=Q111&R111,WALMART,,,,,,,,,,
,=C112&D112&E112&F112,,,,,,,,,,,,,,=Q112&R112,WALMART,,,,,,,,,,
,=C113&D113&E113&F113,,,,,,,,,,,,,,=Q113&R113,WALMART,,,,,,,,,,
,=C114&D114&E114&F114,,,,,,,,,,,,,,=Q114&R114,WALMART,,,,,,,,,,
,=C115&D115&E115&F115,,,,,,,,,,,,,,=Q115&R115,WALMART,,,,,,,,,,
,=C116&D116&E116&F116,,,,,,,,,,,,,,=Q116&R116,WALMART,,,,,,,,,,
,=C117&D117&E117&F117,,,,,,,,,,,,,,=Q117&R117,WALMART,,,,,,,,,,
,=C118&D118&E118&F118,,,,,,,,,,,,,,=Q118&R118,WALMART,,,,,,,,,,
,=C119&D119&E119&F119,,,,,,,,,,,,,,=Q119&R119,WALMART,,,,,,,,,,
,=C120&D120&E120&F120,,,,,,,,,,,,,,=Q120&R120,WALMART,,,,,,,,,,
,=C121&D121&E121&F121,,,,,,,,,,,,,,=Q121&R121,WALMART,,,,,,,,,,
,=C122&D122&E122&F122,,,,,,,,,,,,,,=Q122&R122,WALMART,,,,,,,,,,
,=C123&D123&E123&F123,,,,,,,,,,,,,,=Q123&R123,WALMART,,,,,,,,,,
,=C124&D124&E124&F124,,,,,,,,,,,,,,=Q124&R124,WALMART,,,,,,,,,,
,=C125&D125&E125&F125,,,,,,,,,,,,,,=Q125&R125,WALMART,,,,,,,,,,
,=C126&D126&E126&F126,,,,,,,,,,,,,,=Q126&R126,WALMART,,,,,,,,,,
,=C127&D127&E127&F127,,,,,,,,,,,,,,=Q127&R127,WALMART,,,,,,,,,,
,=C128&D128&E128&F128,,,,,,,,,,,,,,=Q128&R128,WALMART,,,,,,,,,,
,=C129&D129&E129&F129,,,,,,,,,,,,,,=Q129&R129,WALMART,,,,,,,,,,
,=C130&D130&E130&F130,,,,,,,,,,,,,,=Q130&R130,WALMART,,,,,,,,,,
,=C131&D131&E131&F131,,,,,,,,,,,,,,=Q131&R131,WALMART,,,,,,,,,,
,=C132&D132&E132&F132,,,,,,,,,,,,,,=Q132&R132,WALMART,,,,,,,,,,
,=C133&D133&E133&F133,,,,,,,,,,,,,,=Q133&R133,WALMART,,,,,,,,,,
,=C134&D134&E134&F134,,,,,,,,,,,,,,=Q134&R134,WALMART,,,,,,,,,,
,=C135&D135&E135&F135,,,,,,,,,,,,,,=Q135&R135,WALMART,,,,,,,,,,
,=C136&D136&E136&F136,,,,,,,,,,,,,,=Q136&R136,WALMART,,,,,,,,,,
,=C137&D137&E137&F137,,,,,,,,,,,,,,=Q137&R137,WALMART,,,,,,,,,,
,=C138&D138&E138&F138,,,,,,,,,,,,,,=Q138&R138,WALMART,,,,,,,,,,
,=C139&D139&E139&F139,,,,,,,,,,,,,,=Q139&R139,WALMART,,,,,,,,,,
,=C140&D140&E140&F140,,,,,,,,,,,,,,=Q140&R140,WALMART,,,,,,,,,,
,=C141&D141&E141&F141,,,,,,,,,,,,,,=Q141&R141,WALMART,,,,,,,,,,
,=C142&D142&E142&F142,,,,,,,,,,,,,,=Q142&R142,WALMART,,,,,,,,,,
,=C143&D143&E143&F143,,,,,,,,,,,,,,=Q143&R143,WALMART,,,,,,,,,,
,=C144&D144&E144&F144,,,,,,,,,,,,,,=Q144&R144,WALMART,,,,,,,,,,
,=C145&D145&E145&F145,,,,,,,,,,,,,,=Q145&R145,WALMART,,,,,,,,,,
,=C146&D146&E146&F146,,,,,,,,,,,,,,=Q146&R146,WALMART,,,,,,,,,,
,=C147&D147&E147&F147,,,,,,,,,,,,,,=Q147&R147,WALMART,,,,,,,,,,
,=C148&D148&E148&F148,,,,,,,,,,,,,,=Q148&R148,WALMART,,,,,,,,,,
,=C149&D149&E149&F149,,,,,,,,,,,,,,=Q149&R149,WALMART,,,,,,,,,,
,=C150&D150&E150&F150,,,,,,,,,,,,,,=Q150&R150,WALMART,,,,,,,,,,
,=C151&D151&E151&F151,,,,,,,,,,,,,,=Q151&R151,WALMART,,,,,,,,,,
,=C152&D152&E152&F152,,,,,,,,,,,,,,=Q152&R152,WALMART,,,,,,,,,,
,=C153&D153&E153&F153,,,,,,,,,,,,,,=Q153&R153,WALMART,,,,,,,,,,
,=C154&D154&E154&F154,,,,,,,,,,,,,,=Q154&R154,WALMART,,,,,,,,,,
,=C155&D155&E155&F155,,,,,,,,,,,,,,=Q155&R155,WALMART,,,,,,,,,,
,=C156&D156&E156&F156,,,,,,,,,,,,,,=Q156&R156,WALMART,,,,,,,,,,
,=C157&D157&E157&F157,,,,,,,,,,,,,,=Q157&R157,WALMART,,,,,,,,,,
,=C158&D158&E158&F158,,,,,,,,,,,,,,=Q158&R158,WALMART,,,,,,,,,,
,=C159&D159&E159&F159,,,,,,,,,,,,,,=Q159&R159,WALMART,,,,,,,,,,
,=C160&D160&E160&F160,,,,,,,,,,,,,,=Q160&R160,WALMART,,,,,,,,,,
,=C161&D161&E161&F161,,,,,,,,,,,,,,=Q161&R161,WALMART,,,,,,,,,,
