,Brand-Pack Level,,,,,,,,,,,,,Brand Level,,,,,,,,,,,
,Key,Channel,Brand,PPG,RSV,Vol,CSF,MCV,RSV_Total,Volume_Total,,Category MCV,,Key,Channel,Brand,RSV,Vol,CSF,MCV,RSV_Total,Volume_Total,,Unique Brands,Fill Sorting Order
,=C163&D163&E163,,,,,,,,,,,,,=P163&Q163,Convenience,,,,,,,,,,
,=C164&D164&E164,,,,,,,,,,,,,=P164&Q164,Convenience,,,,,,,,,,
,=C165&D165&E165,,,,,,,,,,,,,=P165&Q165,Convenience,,,,,,,,,,
,=C166&D166&E166,,,,,,,,,,,,,=P166&Q166,Convenience,,,,,,,,,,
,=C167&D167&E167,,,,,,,,,,,,,=P167&Q167,Convenience,,,,,,,,,,
,=C168&D168&E168,,,,,,,,,,,,,=P168&Q168,Convenience,,,,,,,,,,
,=C169&D169&E169,,,,,,,,,,,,,=P169&Q169,Convenience,,,,,,,,,,
,=C170&D170&E170,,,,,,,,,,,,,=P170&Q170,Convenience,,,,,,,,,,
,=C171&D171&E171,,,,,,,,,,,,,=P171&Q171,Convenience,,,,,,,,,,
,=C172&D172&E172,,,,,,,,,,,,,=P172&Q172,Convenience,,,,,,,,,,
,=C173&D173&E173,,,,,,,,,,,,,=P173&Q173,Convenience,,,,,,,,,,
,=C174&D174&E174,,,,,,,,,,,,,=P174&Q174,Convenience,,,,,,,,,,
,=C175&D175&E175,,,,,,,,,,,,,=P175&Q175,Convenience,,,,,,,,,,
,=C176&D176&E176,,,,,,,,,,,,,=P176&Q176,Convenience,,,,,,,,,,
,=C177&D177&E177,,,,,,,,,,,,,=P177&Q177,Convenience,,,,,,,,,,
,=C178&D178&E178,,,,,,,,,,,,,=P178&Q178,Convenience,,,,,,,,,,
,=C179&D179&E179,,,,,,,,,,,,,=P179&Q179,Convenience,,,,,,,,,,
,=C180&D180&E180,,,,,,,,,,,,,=P180&Q180,Convenience,,,,,,,,,,
,=C181&D181&E181,,,,,,,,,,,,,=P181&Q181,Convenience,,,,,,,,,,
,=C182&D182&E182,,,,,,,,,,,,,=P182&Q182,Convenience,,,,,,,,,,
,=C183&D183&E183,,,,,,,,,,,,,=P183&Q183,Convenience,,,,,,,,,,
,=C184&D184&E184,,,,,,,,,,,,,=P184&Q184,Convenience,,,,,,,,,,
,=C185&D185&E185,,,,,,,,,,,,,=P185&Q185,Convenience,,,,,,,,,,
,=C186&D186&E186,,,,,,,,,,,,,=P186&Q186,Convenience,,,,,,,,,,
,=C187&D187&E187,,,,,,,,,,,,,=P187&Q187,Convenience,,,,,,,,,,
,=C188&D188&E188,,,,,,,,,,,,,=P188&Q188,Convenience,,,,,,,,,,
,=C189&D189&E189,,,,,,,,,,,,,=P189&Q189,Convenience,,,,,,,,,,
,=C190&D190&E190,,,,,,,,,,,,,=P190&Q190,Convenience,,,,,,,,,,
,=C191&D191&E191,,,,,,,,,,,,,=P191&Q191,Convenience,,,,,,,,,,
,=C192&D192&E192,,,,,,,,,,,,,=P192&Q192,Convenience,,,,,,,,,,
,=C193&D193&E193,,,,,,,,,,,,,=P193&Q193,Convenience,,,,,,,,,,
,=C194&D194&E194,,,,,,,,,,,,,=P194&Q194,Convenience,,,,,,,,,,
,=C195&D195&E195,,,,,,,,,,,,,=P195&Q195,Convenience,,,,,,,,,,
,=C196&D196&E196,,,,,,,,,,,,,=P196&Q196,Convenience,,,,,,,,,,
,=C197&D197&E197,,,,,,,,,,,,,=P197&Q197,Convenience,,,,,,,,,,
,=C198&D198&E198,,,,,,,,,,,,,=P198&Q198,Convenience,,,,,,,,,,
,=C199&D199&E199,,,,,,,,,,,,,=P199&Q199,Convenience,,,,,,,,,,
,=C200&D200&E200,,,,,,,,,,,,,=P200&Q200,Convenience,,,,,,,,,,
