Market,Channel,Region,Category,SubCategory,Brand,Variant,PackType,PPG,PackSize,Year,Month,Week,Date,BrCatId,SalesValue,Volume,VolumeUnits,D1,D2,D3,D4,D5,D6,AV1,AV2,AV3,AV4,AV5,AV6,EV1,EV2,EV3,EV4,EV5,EV6,PrepDate,ProjCode
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,December,49,2022-12-03 00:00:00,Brand,28593.01,5148.175,11441,95.90679376834599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,December,50,2022-12-10 00:00:00,Brand,24380.83,4055.350000000001,9012,93.45921896128698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,December,51,2022-12-17 00:00:00,Brand,23121.15,3567.375,7928,91.77104358368909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,December,52,2022-12-24 00:00:00,Brand,31744.8,4900.8,10891,94.19404672909984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,December,53,2022-12-31 00:00:00,Brand,29071.55,5014.424999999998,11144,94.45093469241114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,July,27,2022-07-02 00:00:00,Brand,15820.31,2476.45,5515,77.26757257020463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,July,28,2022-07-09 00:00:00,Brand,15922.52,2504.775,5580,77.95278774387984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,July,29,2022-07-16 00:00:00,Brand,19648.39,3399.225,7565,88.47751246619823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,July,30,2022-07-23 00:00:00,Brand,22332.14,4074.2,9070,90.99869351868686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,July,31,2022-07-30 00:00:00,Brand,24976.98,4527.975,10074,91.81739837269447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,June,23,2022-06-04 00:00:00,Brand,33212.11,7448.999999999998,16575,95.95531503935759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,June,24,2022-06-11 00:00:00,Brand,32352.75,7264.175000000003,16164,95.41725299497028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,June,25,2022-06-18 00:00:00,Brand,18397.12,3575.950000000001,7960,89.07713298788127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,June,26,2022-06-25 00:00:00,Brand,14610.39,2282.575,5083,74.59491963359093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,March,10,2022-03-05 00:00:00,Brand,27724.5,5956.299999999998,13238,96.36846497336467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,March,11,2022-03-12 00:00:00,Brand,27331.15,6152.399999999999,13674,94.60738330381508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,March,12,2022-03-19 00:00:00,Brand,15607.02,3511.100000000001,7804,72.692805891861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,March,13,2022-03-26 00:00:00,Brand,12767.75,2601.849999999999,5783,77.19488572233276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,May,19,2022-05-07 00:00:00,Brand,21135.95,4418.724999999999,9820,94.90120962383138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,May,20,2022-05-14 00:00:00,Brand,15353.98,2879.600000000001,6400,85.9249199659134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,May,21,2022-05-21 00:00:00,Brand,15189.69,2860.324999999999,6358,85.54997019602366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,May,22,2022-05-28 00:00:00,Brand,24834.66,5321.225,11839,94.24705557388928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,November,45,2022-11-05 00:00:00,Brand,25478.03,3941.950000000001,8761,92.78608814063894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,November,46,2022-11-12 00:00:00,Brand,23988.09,3700.050000000001,8223,91.62639067127839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,November,47,2022-11-19 00:00:00,Brand,28163.79,4804.500000000002,10678,94.73137569922821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,November,48,2022-11-26 00:00:00,Brand,29836.73,5374.574999999999,11945,96.41293062927592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,October,40,2022-10-01 00:00:00,Brand,24277.57,3761.55,8361,91.26203451807211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,October,41,2022-10-08 00:00:00,Brand,33536.95,5750.200000000003,12780,96.98903567853235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,October,42,2022-10-15 00:00:00,Brand,34942.82,6293.200000000001,13987,97.5471492828617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,October,43,2022-10-22 00:00:00,Brand,33671.69,6074.724999999998,13501,97.28123609836068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,October,44,2022-10-29 00:00:00,Brand,26228.72,4411.400000000001,9804,94.91889280366907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,September,36,2022-09-03 00:00:00,Brand,27629.92,5022.900000000001,11174,93.76037387963795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,September,37,2022-09-10 00:00:00,Brand,27799.3,5012.974999999999,11145,95.3879801424406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,September,38,2022-09-17 00:00:00,Brand,25129.72,4203.899999999999,9348,93.05237087225522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,September,39,2022-09-24 00:00:00,Brand,23214.2,3599.675000000002,8002,89.85323180613302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,April,13,2023-04-01 00:00:00,Brand,24627.97,3109.575000000002,6911,89.6073079152933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,April,14,2023-04-08 00:00:00,Brand,27275.95,3446.075,7659,91.08584519458171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,April,15,2023-04-15 00:00:00,Brand,24781.4,3123.875,6942,89.57190737010423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,April,16,2023-04-22 00:00:00,Brand,21296.15,2684.249999999999,5965,85.82541815941346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,April,17,2023-04-29 00:00:00,Brand,23666.35,2983.050000000001,6629,88.3532914368067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,August,31,2023-08-05 00:00:00,Brand,30963.45,5016.125000000001,11147,94.94184132715404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,August,32,2023-08-12 00:00:00,Brand,32514.15,5851.35,13003,96.10088760958048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,August,33,2023-08-19 00:00:00,Brand,33005.8,5940.374999999998,13201,96.0097218370478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,August,34,2023-08-26 00:00:00,Brand,26782.6,4042.350000000001,8983,93.10307707365133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,December,48,2023-12-02 00:00:00,Brand,21552.18,2718.449999999999,6041,88.13822646700184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,December,49,2023-12-09 00:00:00,Brand,32498.76,5293.8,11764,96.33107473948313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,December,50,2023-12-16 00:00:00,Brand,37281.51,6708.599999999999,14908,97.99797095728503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,December,51,2023-12-23 00:00:00,Brand,43117.5,7761.150000000001,17247,98.27568536113122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,December,52,2023-12-30 00:00:00,Brand,27428.64,4292.55,9539,93.77781050075266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,February,5,2023-02-04 00:00:00,Brand,23860.53,3006.75,6682,90.23911156684854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,February,6,2023-02-11 00:00:00,Brand,24012.1,3026.55,6726,89.63664657687066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,February,7,2023-02-18 00:00:00,Brand,24081.16,3034.775,6744,89.40508395929551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,February,8,2023-02-25 00:00:00,Brand,22879.15,2880.375,6401,88.76853384822932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,January,1,2023-01-07 00:00:00,Brand,28724.58,5170.475000000002,11491,95.8035894681577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,January,2,2023-01-14 00:00:00,Brand,28360.88,5108.250000000001,11353,96.08572335220376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,January,3,2023-01-21 00:00:00,Brand,23860.64,3577.149999999999,7950,92.74706054402675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,January,4,2023-01-28 00:00:00,Brand,23630.01,2978.775000000001,6620,89.83545731340088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,July,26,2023-07-01 00:00:00,Brand,30041.98,5405.4,12012,94.36945803212451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,July,27,2023-07-08 00:00:00,Brand,30275.82,5445.450000000003,12101,95.61414612862694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,July,28,2023-07-15 00:00:00,Brand,23226.65,3549.599999999999,7888,91.37557556608412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,July,29,2023-07-22 00:00:00,Brand,20556.05,2592.000000000002,5760,83.16751372903032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,July,30,2023-07-29 00:00:00,Brand,21030.5,2651.849999999999,5893,82.9861602720526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,June,22,2023-06-03 00:00:00,Brand,23525.15,2968.925000000001,6598,87.91278559955337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,June,23,2023-06-10 00:00:00,Brand,20802.76,2622.550000000001,5828,85.7858768334892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,June,24,2023-06-17 00:00:00,Brand,23745.25,3831.275000000001,8514,91.38553112077628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,June,25,2023-06-24 00:00:00,Brand,27823,5006.249999999999,11125,95.00852855545052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,March,9,2023-03-04 00:00:00,Brand,24084.43,3033.375,6741,89.61381875178641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,March,10,2023-03-11 00:00:00,Brand,25200.3,3174.7,7055,90.83752417105772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,March,11,2023-03-18 00:00:00,Brand,24492.6,3087.35,6861,89.89615866654876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,March,12,2023-03-25 00:00:00,Brand,23644.7,2982,6627,88.37104010827433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,May,18,2023-05-06 00:00:00,Brand,34173.54,5523.749999999999,12275,96.56801099552366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,May,19,2023-05-13 00:00:00,Brand,35023.68,6304.5,14010,96.82285541417839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,May,20,2023-05-20 00:00:00,Brand,32168.6,5790.150000000001,12867,96.33336655909775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,May,21,2023-05-27 00:00:00,Brand,24762.2,3725.05,8278,92.12602480542805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,November,44,2023-11-04 00:00:00,Brand,39414.71,7113.600000000003,15808,96.90208391817386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,November,45,2023-11-11 00:00:00,Brand,36799.47,6623.549999999998,14719,97.310245421455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,November,46,2023-11-18 00:00:00,Brand,25208.93,3877.65,8617,93.626408381103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,November,47,2023-11-25 00:00:00,Brand,20579.05,2594.250000000001,5765,87.3137226099099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,October,40,2023-10-07 00:00:00,Brand,26535.23,4111.200000000001,9136,93.76347735755614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,October,41,2023-10-14 00:00:00,Brand,22623.13,2898.450000000001,6441,88.97374593429535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Convenience,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,October,42,2023-10-21 00:00:00,Brand,24151.13,3092.399999999999,6872,90.56609404513163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
